category,subcategory,date purchased,date first viewed,price,email received
Shirts,T-shirt,2014-02-11,2010-01-19,34.0,1
Shoes,Dress,2014-02-15,2013-12-03,33.72,1
Shoes,Dress,2014-02-12,2010-01-20,42.39,1
Shirts,T-shirt,2014-02-12,2012-08-15,55.09,0
Shoes,Dress,2014-02-05,2013-11-23,94.6,1
Shoes,Sneakers,2014-02-04,2014-01-25,57.09,0
Shoes,Boat,2014-02-13,2012-08-16,38.39,1
Shoes,Dress,2014-02-12,2010-01-20,40.0,0
Shoes,Boat,2014-02-11,2012-08-14,84.6,1
Shoes,Dress,2014-02-10,2013-07-24,27.0,1
Shirts,Short-sleeve,2014-02-08,2013-11-26,49.09,1
Pants,Short,2014-02-18,2014-01-22,39.39,1
Shoes,Boat,2014-02-05,2013-07-19,88.6,1
Pants,Short,2014-02-06,2013-07-20,60.09,1
Shoes,Boat,2014-02-17,2013-07-31,84.6,1
Pants,Short,2014-02-05,2012-08-08,22.0,1
Shoes,Dress,2014-02-09,2014-01-13,77.6,1
Shoes,Boat,2014-02-04,2012-08-07,90.6,0
Shirts,T-shirt,2014-02-17,2014-02-07,91.6,1
Shirts,T-shirt,2014-02-13,2014-02-03,76.6,0
Pants,Short,2014-02-04,2014-01-25,57.09,1
Shoes,Dress,2014-02-09,2010-01-17,38.39,0
Shoes,Boat,2014-02-07,2014-01-11,57.09,1
Shoes,Boat,2014-02-12,2013-07-26,34.39,1
Shoes,Sneakers,2014-02-16,2012-08-19,42.09,0
Pants,Short,2014-02-18,2014-01-22,75.6,1
Shirts,T-shirt,2014-02-18,2013-12-06,28.72,1
Shirts,T-shirt,2014-02-13,2012-08-16,83.6,1
Shoes,Sneakers,2014-02-16,2013-07-30,77.6,1
Shoes,Sneakers,2014-02-06,2012-08-09,47.09,0
Shoes,Sneakers,2014-02-06,2014-01-10,85.6,1
Pants,Short,2014-02-14,2014-02-04,81.6,1
Shirts,Long-sleeve,2014-02-08,2014-01-29,74.6,1
Pants,Short,2014-02-08,2014-01-12,37.39,1
Shoes,Sneakers,2014-02-14,2010-01-22,91.6,0
Pants,Short,2014-02-09,2014-01-13,57.09,0
Shirts,Short-sleeve,2014-02-09,2014-01-13,52.09,1
Shoes,Sneakers,2014-02-05,2014-01-26,30.0,0
Pants,Short,2014-02-08,2013-07-22,51.09,1
Shoes,Dress,2014-02-10,2014-01-14,41.0,1
Pants,Short,2014-02-17,2014-01-21,92.6,1
Shoes,Sneakers,2014-02-09,2013-07-23,40.72,1
Shoes,Dress,2014-02-12,2014-02-02,26.72,1
Shirts,T-shirt,2014-02-13,2013-07-27,34.0,1
Shoes,Sneakers,2014-02-09,2012-08-12,76.6,1
Pants,Long,2014-02-11,2013-11-29,83.6,1
Shirts,T-shirt,2014-02-15,2014-02-05,31.39,1
Pants,Short,2014-02-07,2014-01-28,91.6,1
Pants,Short,2014-02-18,2013-08-01,41.72,1
Pants,Short,2014-02-09,2012-08-12,92.6,1
Shoes,Sneakers,2014-02-08,2010-01-16,35.39,1
Shoes,Boat,2014-02-16,2013-07-30,89.6,1
Pants,Short,2014-02-15,2012-08-18,52.09,0
Pants,Short,2014-02-16,2013-12-04,30.39,1
Shirts,Long-sleeve,2014-02-16,2014-02-06,84.6,0
Shoes,Dress,2014-02-18,2012-08-21,41.39,0
Shirts,Long-sleeve,2014-02-13,2013-07-27,84.6,1
Shoes,Sneakers,2014-02-18,2010-01-26,50.09,1
Pants,Long,2014-02-10,2010-01-18,57.09,1
Shoes,Dress,2014-02-12,2013-11-30,43.39,1
Shirts,T-shirt,2014-02-12,2013-11-30,43.09,1
Shoes,Dress,2014-02-10,2013-07-24,38.72,1
Shoes,Sneakers,2014-02-09,2010-01-17,47.09,1
Pants,Long,2014-02-17,2013-07-31,77.6,1
Shoes,Sneakers,2014-02-09,2012-08-12,51.09,1
Pants,Short,2014-02-08,2010-01-16,27.39,1
Shoes,Boat,2014-02-17,2013-12-05,45.39,1
Pants,Long,2014-02-13,2012-08-16,59.09,1
Shoes,Sneakers,2014-02-10,2014-01-14,74.6,0
Shirts,Long-sleeve,2014-02-06,2013-07-20,23.72,1
Shoes,Sneakers,2014-02-06,2014-01-27,53.09,1
Pants,Short,2014-02-08,2014-01-29,24.72,1
Shoes,Sneakers,2014-02-17,2012-08-20,83.6,1
Pants,Short,2014-02-06,2010-01-14,39.0,0
Shirts,Long-sleeve,2014-02-15,2010-01-23,48.09,1
Shoes,Dress,2014-02-13,2010-01-21,32.39,1
Shirts,Long-sleeve,2014-02-18,2010-01-26,58.09,1
Pants,Long,2014-02-13,2014-01-17,29.72,0
Shirts,Short-sleeve,2014-02-05,2014-01-09,46.39,1
Shoes,Sneakers,2014-02-15,2014-02-05,91.6,1
Shirts,T-shirt,2014-02-14,2014-02-04,74.6,1
Shoes,Boat,2014-02-11,2014-02-01,91.6,1
Shirts,T-shirt,2014-02-08,2010-01-16,80.6,0
Shoes,Boat,2014-02-17,2010-01-25,33.39,1
Shirts,Long-sleeve,2014-02-05,2010-01-13,45.39,0
Shoes,Sneakers,2014-02-11,2014-02-01,28.72,1
Shoes,Dress,2014-02-05,2012-08-08,51.09,1
Shoes,Boat,2014-02-10,2014-01-31,86.6,1
Shoes,Boat,2014-02-04,2010-01-12,40.39,0
Pants,Short,2014-02-09,2014-01-30,34.0,1
Shoes,Boat,2014-02-05,2010-01-13,34.39,1
Shoes,Sneakers,2014-02-13,2013-07-27,55.09,1
Pants,Long,2014-02-11,2012-08-14,76.6,1
Pants,Long,2014-02-11,2010-01-19,40.72,1
Shoes,Dress,2014-02-16,2013-07-30,41.72,1
Shoes,Sneakers,2014-02-14,2013-07-28,49.09,1
Pants,Long,2014-02-15,2010-01-23,30.0,1
Pants,Long,2014-02-04,2014-01-25,36.39,1
Shoes,Dress,2014-02-12,2012-08-15,49.09,0
Shirts,Long-sleeve,2014-02-05,2010-01-13,25.0,1
Shirts,Long-sleeve,2014-02-10,2010-01-18,87.6,1
Shirts,T-shirt,2014-02-12,2014-01-16,57.09,0
Shoes,Dress,2014-02-09,2010-01-17,43.09,1
Shoes,Dress,2014-02-10,2012-08-13,38.72,1
Shirts,Long-sleeve,2014-02-07,2013-11-25,33.39,1
Shoes,Boat,2014-02-09,2013-07-23,41.0,0
Shirts,Long-sleeve,2014-02-13,2010-01-21,37.0,1
Shoes,Sneakers,2014-02-10,2010-01-18,53.09,1
Shirts,T-shirt,2014-02-18,2014-02-08,81.6,1
Shoes,Sneakers,2014-02-07,2014-01-11,37.39,0
Shoes,Boat,2014-02-16,2012-08-19,25.72,1
Shoes,Dress,2014-02-08,2010-01-16,57.09,1
Shoes,Dress,2014-02-07,2010-01-15,82.6,0
Shoes,Sneakers,2014-02-05,2013-11-23,35.0,1
Shoes,Sneakers,2014-02-18,2013-12-06,92.6,1
Pants,Short,2014-02-13,2014-01-17,92.6,1
Shoes,Sneakers,2014-02-11,2013-11-29,23.0,1
Shoes,Boat,2014-02-17,2013-07-31,47.39,0
Shirts,Short-sleeve,2014-02-14,2012-08-17,43.39,1
Shoes,Dress,2014-02-15,2010-01-23,22.72,1
Shoes,Dress,2014-02-05,2014-01-26,27.39,1
Shirts,T-shirt,2014-02-10,2014-01-14,21.0,0
Pants,Short,2014-02-15,2013-12-03,22.72,0
Shoes,Dress,2014-02-10,2014-01-31,21.0,0
Pants,Long,2014-02-06,2010-01-14,26.0,1
Shirts,Long-sleeve,2014-02-18,2014-02-08,41.0,1
Shoes,Sneakers,2014-02-15,2010-01-23,33.72,1
Shoes,Sneakers,2014-02-07,2013-07-21,27.39,1
Shoes,Sneakers,2014-02-08,2012-08-11,31.0,1
Pants,Long,2014-02-17,2014-02-07,60.09,1
Pants,Long,2014-02-16,2010-01-24,30.39,1
Shirts,Short-sleeve,2014-02-07,2013-07-21,45.09,0
Shirts,T-shirt,2014-02-14,2014-01-18,59.09,1
Pants,Long,2014-02-17,2013-12-05,29.0,0
Shoes,Dress,2014-02-04,2010-01-12,30.0,1
Shirts,T-shirt,2014-02-08,2013-07-22,40.72,0
Shoes,Sneakers,2014-02-17,2014-02-07,79.6,1
Pants,Long,2014-02-13,2012-08-16,28.72,1
Pants,Long,2014-02-09,2014-01-30,39.72,0
Shoes,Dress,2014-02-05,2013-07-19,45.39,0
Shirts,Short-sleeve,2014-02-06,2010-01-14,35.72,0
Shoes,Dress,2014-02-07,2012-08-10,35.39,0
Shoes,Sneakers,2014-02-08,2014-01-12,46.39,0
Shoes,Sneakers,2014-02-09,2010-01-17,39.72,1
Pants,Short,2014-02-15,2012-08-18,29.72,0
Shoes,Boat,2014-02-07,2012-08-10,38.72,1
Shoes,Dress,2014-02-14,2013-12-02,83.6,1
Shoes,Boat,2014-02-06,2013-07-20,86.6,1
Pants,Long,2014-02-07,2013-11-25,27.39,1
Pants,Long,2014-02-12,2012-08-15,53.09,1
Shoes,Sneakers,2014-02-10,2012-08-13,40.72,1
Shoes,Sneakers,2014-02-10,2013-11-28,30.72,0
Shoes,Boat,2014-02-16,2014-01-20,78.6,1
Pants,Short,2014-02-07,2013-11-25,47.39,0
Shirts,Short-sleeve,2014-02-11,2012-08-14,83.6,1
Pants,Short,2014-02-05,2013-07-19,50.09,0
Pants,Long,2014-02-14,2014-02-04,81.6,1
Shoes,Dress,2014-02-11,2014-01-15,29.72,1
Shoes,Boat,2014-02-15,2012-08-18,80.6,1
Shoes,Boat,2014-02-06,2013-07-20,33.39,1
Pants,Long,2014-02-18,2010-01-26,25.0,0
Shoes,Boat,2014-02-15,2013-12-03,31.39,1
Shirts,T-shirt,2014-02-15,2013-07-29,22.0,1
Shoes,Sneakers,2014-02-06,2013-11-24,34.0,1
Shoes,Dress,2014-02-12,2014-02-02,43.09,1
Shoes,Dress,2014-02-13,2010-01-21,78.6,1
Pants,Long,2014-02-05,2013-07-19,40.72,0
Shoes,Boat,2014-02-18,2014-02-08,24.72,1
Pants,Long,2014-02-04,2013-07-18,29.0,1
Shoes,Dress,2014-02-08,2010-01-16,21.0,1
Shoes,Sneakers,2014-02-16,2013-07-30,42.09,1
Shoes,Boat,2014-02-12,2014-01-16,84.6,1
Shirts,Short-sleeve,2014-02-17,2012-08-20,32.39,1
Pants,Short,2014-02-12,2012-08-15,44.09,1
Shirts,T-shirt,2014-02-09,2012-08-12,30.72,0
Pants,Short,2014-02-18,2013-08-01,78.6,1
Pants,Long,2014-02-04,2010-01-12,32.39,1
Shirts,Long-sleeve,2014-02-04,2010-01-12,32.72,0
Shirts,Long-sleeve,2014-02-14,2012-08-17,40.72,1
Shoes,Boat,2014-02-10,2012-08-13,35.0,1
Pants,Long,2014-02-07,2012-08-10,27.0,1
Shoes,Dress,2014-02-10,2010-01-18,32.0,1
Shirts,Short-sleeve,2014-02-04,2010-01-12,89.6,1
Pants,Short,2014-02-06,2013-07-20,44.09,1
Shoes,Boat,2014-02-06,2013-11-24,85.6,1
Pants,Long,2014-02-10,2014-01-31,33.72,1
Pants,Short,2014-02-05,2014-01-09,54.09,1
Shoes,Dress,2014-02-18,2012-08-21,39.39,1
Shirts,T-shirt,2014-02-04,2014-01-25,48.09,1
Pants,Short,2014-02-18,2013-12-06,31.72,1
Pants,Long,2014-02-14,2014-01-18,83.6,1
Pants,Short,2014-02-07,2013-11-25,39.0,0
Pants,Short,2014-02-09,2012-08-12,35.72,1
Shoes,Sneakers,2014-02-04,2013-07-18,27.0,1
Pants,Short,2014-02-15,2010-01-23,34.0,1
Pants,Short,2014-02-16,2013-12-04,37.39,1
Shirts,Short-sleeve,2014-02-15,2014-01-19,80.6,1
Pants,Short,2014-02-06,2012-08-09,28.39,1
Pants,Long,2014-02-09,2013-07-23,26.0,1
Shoes,Dress,2014-02-10,2013-11-28,28.39,1
Shoes,Dress,2014-02-18,2013-12-06,42.39,1
Pants,Long,2014-02-18,2012-08-21,82.6,1
Pants,Short,2014-02-07,2010-01-15,33.39,1
Pants,Long,2014-02-08,2013-07-22,55.09,1
Pants,Long,2014-02-07,2013-11-25,59.09,0
Pants,Long,2014-02-10,2014-01-14,43.09,1
Shirts,Long-sleeve,2014-02-04,2013-11-22,40.0,1
Pants,Long,2014-02-14,2010-01-22,35.39,1
Shirts,T-shirt,2014-02-16,2010-01-24,23.72,1
Shoes,Dress,2014-02-15,2013-07-29,92.6,1
Pants,Long,2014-02-08,2013-11-26,40.0,1
Shoes,Boat,2014-02-04,2013-07-18,29.72,1
Shoes,Boat,2014-02-15,2013-12-03,30.72,1
Shoes,Dress,2014-02-06,2013-07-20,84.6,1
Shoes,Dress,2014-02-09,2013-11-27,32.0,0
Pants,Short,2014-02-13,2012-08-16,39.0,1
Shoes,Sneakers,2014-02-09,2013-11-27,46.09,1
Shoes,Sneakers,2014-02-08,2014-01-12,36.72,1
Shoes,Sneakers,2014-02-15,2014-01-19,28.0,1
Pants,Long,2014-02-13,2013-07-27,40.39,1
Shirts,Short-sleeve,2014-02-07,2010-01-15,31.39,1
Shirts,Long-sleeve,2014-02-18,2014-02-08,25.72,1
Shoes,Sneakers,2014-02-14,2014-02-04,28.72,1
Shoes,Boat,2014-02-12,2013-07-26,57.09,1
Pants,Short,2014-02-09,2010-01-17,91.6,1
Shoes,Dress,2014-02-11,2013-11-29,29.72,1
Pants,Short,2014-02-14,2014-02-04,37.39,1
Pants,Short,2014-02-11,2013-07-25,75.6,1
Shirts,Long-sleeve,2014-02-17,2013-07-31,30.72,1
Pants,Short,2014-02-09,2013-11-27,38.39,1
Shoes,Boat,2014-02-14,2014-02-04,82.6,1
Shoes,Dress,2014-02-11,2013-11-29,56.09,0
Shoes,Boat,2014-02-05,2012-08-08,36.0,1
Pants,Long,2014-02-18,2010-01-26,31.39,0
Shirts,T-shirt,2014-02-15,2014-02-05,36.39,1
Shoes,Dress,2014-02-06,2012-08-09,79.6,1
Pants,Long,2014-02-12,2013-11-30,78.6,1
Shoes,Dress,2014-02-12,2013-07-26,41.0,1
Shoes,Boat,2014-02-10,2013-07-24,74.6,1
Shirts,Long-sleeve,2014-02-16,2013-12-04,25.0,1
Shoes,Sneakers,2014-02-14,2013-12-02,87.6,1
Pants,Short,2014-02-11,2010-01-19,39.0,1
Shoes,Boat,2014-02-05,2014-01-09,79.6,1
Pants,Short,2014-02-17,2010-01-25,40.09,1
Shoes,Boat,2014-02-18,2014-01-22,44.09,1
Shirts,Long-sleeve,2014-02-15,2013-12-03,41.72,1
Shirts,Long-sleeve,2014-02-18,2013-12-06,50.09,0
Shirts,T-shirt,2014-02-08,2012-08-11,30.0,1
Pants,Short,2014-02-09,2013-07-23,56.09,0
Shirts,Long-sleeve,2014-02-13,2013-07-27,30.72,0
Shoes,Boat,2014-02-13,2013-07-27,86.6,1
Shoes,Sneakers,2014-02-18,2014-02-08,52.09,1
Pants,Long,2014-02-15,2014-02-05,87.6,1
Shirts,Short-sleeve,2014-02-17,2013-12-05,93.6,1
Shoes,Sneakers,2014-02-12,2013-11-30,24.0,1
Shoes,Sneakers,2014-02-14,2013-12-02,25.0,0
Shoes,Boat,2014-02-17,2010-01-25,22.72,1
Shoes,Dress,2014-02-08,2014-01-12,50.09,0
Pants,Short,2014-02-07,2014-01-11,35.39,1
Shoes,Sneakers,2014-02-04,2013-07-18,42.39,1
Pants,Long,2014-02-12,2013-11-30,34.72,0
Shoes,Sneakers,2014-02-15,2013-12-03,79.6,0
Shirts,T-shirt,2014-02-04,2010-01-12,25.72,1
Shoes,Dress,2014-02-15,2012-08-18,48.09,0
Shoes,Boat,2014-02-15,2013-07-29,80.6,1
Shirts,T-shirt,2014-02-12,2010-01-20,45.09,1
Shoes,Boat,2014-02-14,2012-08-17,26.72,1
Pants,Long,2014-02-11,2013-11-29,84.6,1
Shoes,Dress,2014-02-13,2014-02-03,45.09,1
Shoes,Sneakers,2014-02-04,2014-01-08,23.72,1
Shoes,Sneakers,2014-02-13,2012-08-16,23.0,1
Shoes,Dress,2014-02-12,2013-07-26,27.72,1
Pants,Short,2014-02-04,2010-01-12,78.6,1
Shoes,Dress,2014-02-05,2010-01-13,31.72,1
Pants,Long,2014-02-17,2010-01-25,32.0,0
Shoes,Boat,2014-02-14,2010-01-22,89.6,1
Pants,Short,2014-02-15,2014-01-19,24.72,1
Pants,Long,2014-02-05,2010-01-13,48.09,1
Pants,Short,2014-02-10,2010-01-18,49.09,1
Shoes,Boat,2014-02-04,2010-01-12,40.0,0
Shoes,Boat,2014-02-16,2010-01-24,35.0,1
Shoes,Boat,2014-02-13,2010-01-21,41.72,1
Shoes,Dress,2014-02-18,2014-02-08,74.6,1
Pants,Long,2014-02-15,2014-01-19,35.72,1
Pants,Short,2014-02-11,2013-11-29,58.09,1
Shoes,Dress,2014-02-18,2012-08-21,30.72,1
Shirts,T-shirt,2014-02-16,2013-07-30,30.0,1
Pants,Short,2014-02-16,2013-12-04,27.0,1
Shirts,Short-sleeve,2014-02-06,2013-07-20,46.09,0
Shirts,T-shirt,2014-02-14,2013-07-28,38.39,1
Shirts,T-shirt,2014-02-09,2014-01-30,40.72,1
Shoes,Sneakers,2014-02-13,2012-08-16,91.6,0
Shoes,Sneakers,2014-02-15,2010-01-23,40.09,1
Shirts,Short-sleeve,2014-02-18,2013-12-06,93.6,1
Pants,Long,2014-02-15,2012-08-18,40.0,1
Shoes,Boat,2014-02-15,2010-01-23,45.39,1
Shoes,Dress,2014-02-04,2013-11-22,42.39,1
Shirts,Short-sleeve,2014-02-08,2013-11-26,92.6,1
Shoes,Sneakers,2014-02-14,2014-01-18,27.72,1
Shoes,Boat,2014-02-13,2012-08-16,21.0,0
Shoes,Sneakers,2014-02-17,2012-08-20,31.0,1
Pants,Short,2014-02-17,2013-12-05,37.72,1
Shoes,Dress,2014-02-11,2012-08-14,36.0,1
Shoes,Boat,2014-02-10,2014-01-31,89.6,1
Shoes,Boat,2014-02-11,2013-11-29,83.6,1
Pants,Short,2014-02-16,2012-08-19,22.0,0
Shoes,Boat,2014-02-06,2012-08-09,43.39,0
Shoes,Dress,2014-02-10,2013-11-28,43.09,1
Shoes,Boat,2014-02-09,2010-01-17,34.39,1
Shoes,Sneakers,2014-02-10,2010-01-18,32.39,1
Pants,Short,2014-02-04,2013-11-22,29.39,1
Shirts,T-shirt,2014-02-18,2014-01-22,60.09,1
Shoes,Boat,2014-02-05,2012-08-08,42.39,1
Shoes,Dress,2014-02-09,2013-11-27,31.39,1
Shoes,Boat,2014-02-11,2010-01-19,38.72,1
Shoes,Boat,2014-02-05,2012-08-08,37.0,0
Shoes,Boat,2014-02-06,2013-11-24,28.72,1
Shirts,Short-sleeve,2014-02-12,2014-01-16,40.0,0
Shoes,Sneakers,2014-02-16,2010-01-24,22.72,1
Shirts,Long-sleeve,2014-02-06,2013-07-20,91.6,1
Pants,Short,2014-02-05,2010-01-13,60.09,1
Shirts,Short-sleeve,2014-02-13,2014-01-17,40.09,1
Pants,Long,2014-02-09,2013-07-23,33.39,1
Pants,Long,2014-02-14,2013-12-02,25.0,1
Shoes,Boat,2014-02-04,2012-08-07,26.72,0
Shirts,T-shirt,2014-02-05,2013-11-23,37.0,0
Pants,Short,2014-02-04,2014-01-25,60.09,0
Pants,Short,2014-02-15,2013-12-03,39.39,1
Shoes,Boat,2014-02-10,2010-01-18,90.6,1
Pants,Long,2014-02-05,2013-07-19,21.0,1
Pants,Long,2014-02-10,2014-01-31,21.0,1
Shoes,Dress,2014-02-10,2014-01-14,27.0,1
Shoes,Boat,2014-02-06,2013-11-24,84.6,1
Pants,Short,2014-02-06,2013-11-24,41.09,0
Shoes,Boat,2014-02-10,2013-11-28,37.72,1
Pants,Short,2014-02-15,2010-01-23,41.72,1
Pants,Long,2014-02-15,2014-01-19,84.6,1
Shoes,Sneakers,2014-02-06,2013-11-24,80.6,1
Shoes,Dress,2014-02-11,2013-11-29,37.72,1
Shoes,Sneakers,2014-02-16,2013-12-04,31.0,1
Shoes,Sneakers,2014-02-13,2010-01-21,32.0,1
Shoes,Boat,2014-02-08,2013-07-22,32.39,1
Shoes,Dress,2014-02-04,2012-08-07,91.6,0
Pants,Long,2014-02-09,2010-01-17,42.72,1
Shirts,Short-sleeve,2014-02-13,2014-02-03,44.09,1
Shoes,Boat,2014-02-12,2012-08-15,26.72,1
Shoes,Dress,2014-02-17,2010-01-25,35.39,0
Shirts,Short-sleeve,2014-02-10,2014-01-14,41.39,1
Pants,Long,2014-02-17,2010-01-25,47.09,1
Shoes,Dress,2014-02-08,2013-11-26,53.09,1
Pants,Short,2014-02-13,2013-07-27,35.72,1
Pants,Long,2014-02-18,2012-08-21,88.6,1
Shoes,Sneakers,2014-02-17,2012-08-20,74.6,1
Pants,Long,2014-02-04,2014-01-25,40.0,1
Shoes,Sneakers,2014-02-09,2013-07-23,84.6,0
Pants,Short,2014-02-12,2014-02-02,31.39,1
Shoes,Sneakers,2014-02-11,2014-01-15,78.6,1
Pants,Short,2014-02-18,2012-08-21,44.09,1
Shirts,Long-sleeve,2014-02-14,2013-07-28,33.0,1
Pants,Long,2014-02-06,2013-11-24,52.09,1
Shirts,Long-sleeve,2014-02-07,2013-11-25,39.72,1
Shoes,Dress,2014-02-15,2010-01-23,23.0,1
Shoes,Boat,2014-02-12,2012-08-15,27.72,1
Pants,Long,2014-02-14,2012-08-17,30.72,1
Shoes,Sneakers,2014-02-13,2010-01-21,56.09,1
Pants,Short,2014-02-09,2010-01-17,94.6,1
Pants,Short,2014-02-11,2014-01-15,40.0,1
Pants,Long,2014-02-10,2010-01-18,39.0,1
Shoes,Dress,2014-02-07,2010-01-15,44.09,1
Shoes,Boat,2014-02-13,2014-02-03,29.39,1
Pants,Short,2014-02-13,2012-08-16,74.6,1
Shoes,Boat,2014-02-10,2010-01-18,40.39,1
Pants,Short,2014-02-16,2010-01-24,33.39,1
Shoes,Dress,2014-02-08,2014-01-12,39.39,1
Shoes,Dress,2014-02-15,2013-07-29,41.39,1
Pants,Long,2014-02-09,2013-11-27,27.72,1
Shoes,Dress,2014-02-08,2010-01-16,28.0,1
Pants,Long,2014-02-15,2013-12-03,47.39,1
Shoes,Sneakers,2014-02-07,2014-01-11,38.72,1
Shoes,Sneakers,2014-02-10,2013-07-24,35.0,1
Shoes,Boat,2014-02-06,2012-08-09,25.0,1
Shirts,Short-sleeve,2014-02-16,2012-08-19,29.39,1
Shirts,T-shirt,2014-02-08,2013-07-22,28.0,1
Pants,Long,2014-02-05,2014-01-26,31.0,1
Pants,Long,2014-02-10,2012-08-13,51.09,1
Pants,Long,2014-02-10,2014-01-14,23.0,0
Pants,Long,2014-02-05,2013-07-19,90.6,1
Shirts,Short-sleeve,2014-02-15,2013-07-29,74.6,0
Shirts,Short-sleeve,2014-02-15,2012-08-18,31.72,0
Shoes,Sneakers,2014-02-11,2010-01-19,53.09,0
Pants,Short,2014-02-07,2013-07-21,43.09,1
Shirts,Short-sleeve,2014-02-09,2014-01-30,42.09,1
Shoes,Sneakers,2014-02-13,2014-01-17,26.0,1
Shirts,Short-sleeve,2014-02-14,2010-01-22,74.6,0
Pants,Long,2014-02-06,2010-01-14,83.6,1
Pants,Long,2014-02-10,2013-11-28,34.39,1
Pants,Short,2014-02-12,2014-02-02,45.39,1
Shirts,T-shirt,2014-02-18,2014-02-08,82.6,1
Pants,Short,2014-02-14,2013-12-02,89.6,1
Pants,Short,2014-02-10,2014-01-31,26.72,1
Shoes,Sneakers,2014-02-08,2013-11-26,35.39,1
Shirts,Long-sleeve,2014-02-15,2013-12-03,82.6,1
Shoes,Sneakers,2014-02-12,2014-01-16,32.72,1
Shoes,Boat,2014-02-12,2010-01-20,87.6,1
Pants,Long,2014-02-09,2013-07-23,93.6,1
Shirts,Long-sleeve,2014-02-17,2014-02-07,47.09,1
Shirts,T-shirt,2014-02-06,2014-01-10,54.09,1
Shoes,Dress,2014-02-10,2012-08-13,32.0,1
Shoes,Boat,2014-02-14,2014-02-04,35.39,0
Shoes,Boat,2014-02-17,2014-02-07,81.6,1
Pants,Short,2014-02-11,2012-08-14,85.6,1
Shirts,T-shirt,2014-02-10,2012-08-13,41.09,1
Pants,Short,2014-02-10,2014-01-31,42.72,1
Shoes,Boat,2014-02-13,2010-01-21,27.39,1
Shoes,Sneakers,2014-02-10,2012-08-13,26.72,1
Pants,Long,2014-02-08,2010-01-16,21.0,1
Shoes,Sneakers,2014-02-10,2013-11-28,32.39,1
Pants,Long,2014-02-05,2013-11-23,35.0,0
Shirts,Long-sleeve,2014-02-12,2014-02-02,79.6,1
Shoes,Sneakers,2014-02-12,2012-08-15,27.0,1
Pants,Short,2014-02-10,2013-11-28,36.39,1
Pants,Long,2014-02-08,2010-01-16,86.6,1
Shoes,Sneakers,2014-02-06,2010-01-14,34.39,1
Shoes,Sneakers,2014-02-11,2013-07-25,28.0,1
Pants,Short,2014-02-13,2014-01-17,78.6,1
Pants,Short,2014-02-14,2013-07-28,27.72,1
Shirts,T-shirt,2014-02-05,2012-08-08,37.72,1
Pants,Short,2014-02-09,2014-01-13,37.72,1
Shoes,Dress,2014-02-15,2013-07-29,46.09,1
Shoes,Dress,2014-02-10,2013-11-28,45.09,1
Shirts,T-shirt,2014-02-12,2014-02-02,41.72,1
Shoes,Boat,2014-02-08,2014-01-12,26.0,1
Shoes,Sneakers,2014-02-09,2012-08-12,82.6,1
Pants,Long,2014-02-15,2014-02-05,49.09,1
Shoes,Sneakers,2014-02-14,2010-01-22,88.6,1
Shirts,T-shirt,2014-02-14,2014-02-04,23.72,1
Pants,Short,2014-02-14,2014-02-04,36.39,1
Shoes,Sneakers,2014-02-04,2014-01-08,77.6,1
Shirts,Long-sleeve,2014-02-14,2013-07-28,23.72,1
Shoes,Sneakers,2014-02-13,2013-12-01,33.39,1
Shoes,Dress,2014-02-15,2014-02-05,91.6,1
Shirts,Long-sleeve,2014-02-15,2012-08-18,41.39,0
Shoes,Boat,2014-02-10,2013-07-24,40.72,1
Shirts,Long-sleeve,2014-02-10,2013-11-28,25.0,1
Shirts,T-shirt,2014-02-10,2014-01-31,80.6,1
Pants,Long,2014-02-15,2014-01-19,44.39,1
Pants,Short,2014-02-12,2013-11-30,76.6,1
Shoes,Dress,2014-02-08,2010-01-16,24.0,1
Pants,Long,2014-02-05,2014-01-26,38.0,1
Shoes,Boat,2014-02-13,2014-02-03,88.6,1
Pants,Long,2014-02-11,2013-11-29,43.39,1
Shoes,Sneakers,2014-02-15,2012-08-18,40.39,1
Shoes,Sneakers,2014-02-10,2014-01-31,29.0,1
Shirts,Long-sleeve,2014-02-04,2013-07-18,37.39,1
Shoes,Boat,2014-02-13,2014-02-03,32.0,1
Shoes,Dress,2014-02-14,2014-01-18,41.0,1
Shirts,T-shirt,2014-02-05,2014-01-09,45.09,0
Shoes,Dress,2014-02-04,2014-01-25,46.09,1
Pants,Long,2014-02-11,2013-11-29,43.39,0
Pants,Long,2014-02-05,2014-01-26,84.6,1
Pants,Long,2014-02-18,2014-01-22,35.0,1
Shirts,T-shirt,2014-02-04,2014-01-25,85.6,1
Pants,Short,2014-02-08,2014-01-29,23.0,1
Pants,Short,2014-02-09,2013-11-27,22.72,0
Pants,Short,2014-02-16,2010-01-24,44.09,1
Shirts,Short-sleeve,2014-02-09,2014-01-13,45.39,0
Pants,Short,2014-02-07,2013-07-21,57.09,1
Shoes,Dress,2014-02-18,2013-08-01,56.09,1
Shoes,Boat,2014-02-11,2013-07-25,88.6,1
Shoes,Sneakers,2014-02-13,2012-08-16,28.0,1
Shirts,Long-sleeve,2014-02-17,2010-01-25,49.09,1
Shoes,Dress,2014-02-09,2014-01-13,46.39,1
Shoes,Boat,2014-02-10,2013-11-28,35.0,1
Shirts,Short-sleeve,2014-02-06,2013-07-20,42.39,1
Shoes,Boat,2014-02-08,2013-07-22,83.6,1
Shoes,Dress,2014-02-10,2013-11-28,49.09,1
